Chrom	Start	End	Strand	Func_num	Threep_usage	Fivep_usage
chr2	219617486	219617696	+	0	1.0	0.990243902439
chr9	134314376	134314448	+	0	1.0	1.0
chr2	36783120	36783203	-	0	0.00943396226415	0.018691588785
chr5	93990335	93990457	+	0	1.0	1.0
chr17	45662866	45663066	+	0	1.0	1.0
chr7	72912827	72913028	-	0	1.0	1.0
chr18	224924	225403	-	0	1.0	1.0
chr8	66616929	66617164	+	0	1.0	1.0
chr11	76174865	76175124	+	0	1.0	1.0
chr19	50173473	50173745	+	0	0.956284153005	0.92523364486
chr16	5077279	5077380	-	0	0.988165680473	0.993569131833
chr9	128677965	128678206	+	0	0.777777777778	0.777777777778
chr14	24740319	24740375	-	0	0.891089108911	0.996
chr1	20996914	20996981	-	0	1.0	1.0
chr3	31656597	31656695	+	0	1.0	1.0
chr10	103368624	103368694	+	0	0.0205128205128	0.985645933014
chr2	26437922	26438044	-	0	1.0	1.0
chr2	239234450	239234611	+	0	1.0	1.0
chr19	48647140	48647220	-	0	1.0	1.0
chr10	70123347	70123441	-	0	1.0	1.0
chr11	62603167	62603313	-	0	1.0	1.0
chr18	7774147	7774269	+	0	1.0	1.0
chr16	19519009	19519101	-	0	0.995780590717	0.988950276243
chr3	42678360	42681242	+	0	1.0	1.0
chr5	1324878	1324928	-	0	0.994428969359	0.996350364964
chr22	30980403	30980441	-	0	1.0	0.0172839506173
chr1	100524222	100524284	+	0	0.995495495495	0.992700729927
chr16	28847254	28847443	+	1	1.0	0.853658536585
chr7	101924096	101924152	+	0	1.0	1.0
chr14	69367579	69367663	-	0	0.00144927536232	0.00433526011561
chr8	11683588	11683724	+	0	0.00716560509554	1.0
chr19	18332071	18332107	-	0	1.0	1.0
chr1	150974201	150974258	-	0	1.0	1.0
chr5	170818309	170818428	+	0	1.0	1.0
chr4	187194225	187194331	+	0	1.0	1.0
chr1	59158533	59158603	-	0	1.0	1.0
chr1	32745272	32745348	+	0	1.0	1.0
chr7	148456640	148456730	+	0	1.0	1.0
chr19	51015617	51015837	-	0	1.0	1.0
chr13	46619090	46619199	-	0	0.904761904762	0.928571428571
chr2	61433895	61434021	-	0	0.99537037037	0.996078431373
chr1	22190593	22190706	-	0	1.0	1.0
chr2	172306389	172306467	+	0	1.0	1.0
chr14	20917123	20917172	-	0	1.0	0.829268292683
chr5	176730010	176730078	-	0	1.0	1.0
chr11	47707445	47707601	-	0	0.5	0.666666666667
chr16	30723156	30723478	+	0	1.0	1.0
chr1	43218208	43218335	-	0	1.0	1.0
chr4	129083349	129083472	+	0	0.941176470588	0.941176470588
chr1	228290600	228290750	-	0	1.0	1.0
chr5	139059432	139059525	+	0	0.0869565217391	0.142857142857
chr12	89853415	89853495	-	0	0.861111111111	0.761904761905
chr10	103588384	103588453	-	0	1.0	1.0
chr3	132297640	132297725	-	0	0.0765027322404	1.0
chr5	149754902	149755117	+	0	1.0	1.0
chr1	67518454	67518540	-	0	1.0	1.0
chr7	24901232	24901388	-	0	1.0	1.0
chr16	18586348	18586476	+	0	1.0	1.0
chr5	109155921	109156043	+	0	1.0	1.0
chr16	720892	721000	+	0	0.827361563518	1.0
chr1	25558595	25558702	-	0	1.0	1.0
chr20	2841095	2841239	+	0	1.0	1.0
chr16	70044654	70044759	-	0	0.965909090909	0.987068965517
chr4	52775086	52775141	+	0	0.0724637681159	0.044776119403
chr2	224758951	224759056	-	0	0.994475138122	0.992957746479
chr5	891270	891402	-	0	1.0	1.0
chr15	58938254	58938403	-	0	1.0	1.0
chr2	161157162	161157241	-	1	0.997191011236	0.997395833333
chrX	151124180	151124332	-	0	1.0	1.0
chr6	75968496	75968702	-	0	1.0	1.0
chr6	29976670	29976948	-	0	0.333333333333	0.2
chr20	61453943	61453984	+	0	0.997134670487	0.998130841121
chr14	53347962	53348187	-	0	1.0	1.0
chr17	7010550	7010636	-	0	0.995973154362	0.995555555556
chr16	74499574	74499711	-	0	1.0	1.0
chr5	137708363	137708530	+	0	1.0	1.0
chr16	460972	461076	+	0	1.0	1.0
chr14	71996029	71996087	+	0	1.0	1.0
chr2	27262609	27262705	+	1	0.953795379538	0.964735516373
chr17	40180068	40180264	-	0	1.0	1.0
chr16	67226912	67227073	+	0	0.978902953586	0.992503748126
chr20	35675456	35675593	-	0	1.0	1.0
chr20	34053568	34053650	+	0	1.0	1.0
chr9	35841523	35841791	+	0	0.9	0.8
chr2	179355386	179355541	+	0	1.0	1.0
chr17	37680927	37681138	+	0	1.0	1.0
chr3	125271025	125271523	-	0	1.0	1.0
chr6	36645565	36645710	+	0	0.163265306122	0.517647058824
chr5	112929000	112929087	+	0	1.0	1.0
chr18	24628429	24628467	-	0	1.0	1.0
chr19	34949674	34949829	+	1	0.989177489177	0.969879518072
chr18	66350162	66350218	-	0	1.0	1.0
chr20	48747393	48747484	-	0	0.969194312796	0.981664315938
chr1	11735139	11735231	-	0	1.0	1.0
chr2	197584898	197584958	+	0	0.111111111111	0.2
chr16	30012250	30012361	+	0	1.0	1.0
chr4	159601619	159601759	+	0	1.0	1.0
chr11	47494640	47494783	-	0	1.0	1.0
chr5	40834573	40834708	-	0	1.0	1.0
chr5	60217881	60217982	-	0	1.0	1.0
chr19	10247761	10247956	-	0	0.989795918367	0.854545454545
chr13	48570978	48571158	-	0	1.0	1.0
chr2	216288073	216288249	-	0	1.0	1.0
chr17	58286015	58286189	-	0	1.0	1.0
chr1	151150477	151150621	-	0	0.98046875	0.977973568282
chr6	26094414	26094446	+	0	1.0	1.0
chr22	29668205	29668241	+	0	1.0	1.0
chr19	12816306	12816413	-	0	0.985436893204	0.990625
chr2	228144199	228144294	-	0	1.0	1.0
chr11	118897313	118897398	-	0	0.635258358663	0.638235294118
chr19	10478731	10478878	-	0	1.0	1.0
chr7	33185854	33185976	+	0	1.0	1.0
chr12	64818818	64819237	+	0	1.0	1.0
chr17	38572992	38573147	-	0	1.0	1.0
chr15	63821213	63821365	+	0	0.424242424242	0.136363636364
chr17	40134273	40134419	-	0	0.986301369863	0.993464052288
chr16	31485003	31485298	+	0	1.0	1.0
chr6	71245963	71246114	+	0	0.989690721649	0.989130434783
chr20	55047382	55047471	+	0	0.036036036036	0.0695652173913
chr18	12370848	12370925	-	0	0.944444444444	0.965517241379
chr17	73759401	73759520	-	0	0.998120300752	0.998130841121
chr16	89824985	89825113	-	0	0.741573033708	0.802575107296
chr17	80213305	80213453	-	1	1.0	1.0
chr20	56815571	56815666	-	0	1.0	1.0
chr7	16705062	16705126	+	0	1.0	1.0
chr4	68529603	68529665	-	0	1.0	1.0
chr19	55967716	55967856	-	0	1.0	1.0
chr17	45006886	45006950	+	0	1.0	1.0
chr17	74046509	74046607	-	0	1.0	1.0
chr9	14788917	14789112	-	0	0.982261640798	0.997727272727
chr11	63714197	63714475	+	0	0.125	0.8
chr19	17382406	17382464	+	0	0.959798994975	0.98
chr9	131604933	131605080	-	0	0.907514450867	0.946127946128
chr15	42133715	42133769	+	0	0.8	0.897435897436
chrX	138850419	138850593	-	0	1.0	1.0
chr11	76696687	76696768	+	0	1.0	1.0
chr16	71495562	71495907	-	0	0.272727272727	0.183673469388
chr10	131557466	131557605	+	0	1.0	1.0
chrY	21749096	21749393	+	0	1.0	1.0
chr14	21570024	21570134	+	0	1.0	1.0
chr9	15462863	15462988	+	0	0.818181818182	0.333333333333
chr11	61110227	61110316	+	0	1.0	1.0
chr9	140109022	140109143	+	0	1.0	1.0
chr11	129727208	129727353	+	0	0.999335106383	0.999230177059
chr6	99924019	99924106	-	0	1.0	1.0
chr15	32917281	32917444	+	0	1.0	1.0
chr3	137888949	137889034	-	0	1.0	1.0
chr4	47455076	47455231	-	0	1.0	1.0
chr13	50115012	50115142	-	0	1.0	1.0
chr5	176836047	176836104	-	0	1.0	1.0
chr15	73048592	73048788	-	0	0.93063583815	0.964391691395
chr16	50118019	50118202	+	0	0.0331950207469	1.0
chr2	242189256	242189395	-	0	1.0	1.0
chr5	61826536	61826612	+	0	0.921052631579	0.875
chr1	150236193	150236277	+	0	0.714285714286	0.733333333333
chr16	66974340	66974598	+	0	1.0	1.0
chr19	4446833	4446917	-	0	1.0	1.0
chr8	28991557	28991727	-	0	0.947368421053	0.944444444444
chr8	17478560	17478711	+	0	1.0	1.0
chr20	44444029	44444179	+	0	0.00860215053763	0.00646551724138
chr19	41209620	41209760	-	0	0.973684210526	0.981481481481
chr16	5130947	5131057	+	0	0.997134670487	0.996666666667
chrX	31187560	31187718	-	0	1.0	1.0
chr1	32560385	32560572	+	0	1.0	1.0
chr20	33632308	33632515	-	0	0.980620155039	0.985507246377
chr4	17510894	17510986	-	0	0.883116883117	0.929961089494
chr9	132612092	132612203	+	0	1.0	1.0
chr12	69993643	69993784	+	0	1.0	1.0
chr1	201816407	201816468	+	0	1.0	1.0
chr9	103002342	103002522	+	0	0.993939393939	0.979591836735
chr17	19576464	19576588	+	1	0.0698924731183	0.0698924731183
chr7	148511051	148511229	-	0	0.993150684932	0.992063492063
chr6	158850768	158850929	+	0	0.980392156863	0.993548387097
chr7	105111135	105111295	-	0	0.944444444444	0.846153846154
chr6	111678217	111678328	-	0	1.0	1.0
chr2	32824806	32824967	+	0	1.0	1.0
chr15	64673157	64673237	-	0	1.0	1.0
chr16	20922505	20922586	+	0	0.0333333333333	0.0373443983402
chr8	27396176	27396209	+	0	0.972972972973	0.969696969697
chr18	10468466	10468649	+	0	1.0	1.0
chr17	29554236	29554309	+	0	0.944444444444	0.918918918919
chr13	52710936	52711038	-	0	1.0	1.0
chr20	47569242	47569421	+	0	0.996168582375	0.99375
chr2	112622383	112622528	-	0	1.0	1.0
chr2	231951831	231951895	+	0	0.994884910486	0.995815899582
chr2	113887153	113887241	+	0	1.0	1.0
chr2	190592582	190592823	+	0	1.0	1.0
chrX	101854640	101854775	+	0	0.833333333333	0.924528301887
chr2	86360301	86360559	+	0	1.0	1.0
chr1	212125953	212126043	-	0	0.941176470588	0.015625
chr17	6917464	6917596	+	0	0.999191592563	0.857142857143
chr9	34269255	34269360	-	0	0.6	0.75
chr4	148591792	148591894	-	0	0.857142857143	0.875
chr6	7574890	7575028	+	0	1.0	1.0
chr17	46189393	46189447	+	0	0.981132075472	0.913043478261
chr17	49357366	49357466	+	0	1.0	1.0
chr12	66547120	66547190	-	0	0.013986013986	0.995555555556
chr21	38850510	38850602	+	0	0.885057471264	1.0
chr14	91772109	91772270	-	0	1.0	1.0
chr2	178985907	178986086	+	0	1.0	1.0
chr2	65559121	65559185	-	1	1.0	1.0
chr12	77436845	77436979	-	0	1.0	1.0
chr20	33894469	33894582	-	0	1.0	1.0
chr11	14303148	14303266	-	0	1.0	1.0
chr4	144459743	144459864	+	0	1.0	1.0
chr11	66433743	66433964	-	0	0.112676056338	0.284090909091
chr17	43522836	43523029	-	0	1.0	1.0
chr19	40485977	40486361	+	0	1.0	1.0
chr3	132394092	132394227	+	0	0.992	0.972222222222
chr4	25146626	25146755	-	0	0.960784313725	0.944444444444
chr16	70305684	70305875	-	0	1.0	1.0
chr2	72802621	72802797	-	0	1.0	1.0
chr10	123661906	123662135	-	0	0.948275862069	0.974358974359
chr2	128095314	128095354	-	0	1.0	1.0
chr17	61766149	61766241	+	0	1.0	1.0
chr16	19746675	19746772	+	0	0.833333333333	0.714285714286
chr8	61766922	61767082	+	0	1.0	1.0
chr11	129754640	129754741	-	0	0.672131147541	1.0
chr6	109797378	109797461	-	0	1.0	1.0
chr8	132989288	132989339	+	0	1.0	1.0
chr10	116233638	116233715	-	0	0.875	0.842342342342
chr14	95608020	95608085	-	0	0.1875	0.315789473684
chr19	2235761	2235827	-	0	1.0	1.0
chr20	42196556	42196639	+	0	0.965517241379	0.947368421053
chr12	56527864	56527965	+	0	0.122093023256	1.0
chr14	21543491	21543658	+	0	1.0	1.0
chr21	38519781	38519903	+	0	1.0	1.0
chr12	117383169	117383333	+	0	1.0	1.0
chr19	2041839	2042033	-	0	1.0	1.0
chr3	186301654	186301765	+	0	1.0	1.0
chr15	62261498	62261651	-	0	0.9	0.95
chr2	128627028	128627118	-	1	0.829268292683	0.881355932203
chr8	124338133	124338266	-	0	1.0	1.0
chr8	144696334	144696398	-	0	0.997252747253	0.996062992126
chr18	56819768	56819917	+	0	1.0	0.993670886076
chr6	138195982	138196172	+	0	1.0	1.0
chr3	124576079	124576160	-	0	0.0122615803815	0.0268456375839
chr5	172395462	172395602	+	0	1.0	1.0
chr11	57581783	57581845	+	0	0.927215189873	0.957720588235
chr15	100138635	100138716	+	0	0.8	0.892857142857
chr3	141820577	141820683	-	0	1.0	1.0
chr5	1602806	1602850	-	0	1.0	1.0
chr22	47095210	47095362	-	0	1.0	1.0
chr7	99168883	99169002	+	0	0.214285714286	0.202898550725
chr9	131865292	131865345	-	0	0.994152046784	0.991071428571
chr1	78432733	78432782	-	0	0.686708860759	1.0
chr17	673109	673195	-	0	1.0	1.0
chr14	103420535	103420612	-	0	0.627027027027	0.520833333333
chr2	86352578	86352638	+	1	0.970479704797	0.972789115646
chr19	49445697	49445821	+	0	0.764705882353	0.846153846154
chr6	18139194	18139268	-	0	1.0	1.0
chr3	105238911	105239011	+	0	1.0	1.0
chr14	20850383	20850515	-	0	1.0	1.0
chr4	39308212	39308321	-	0	0.659574468085	0.931506849315
chr2	37475401	37475569	+	0	0.0266666666667	1.0
chr6	7558349	7558497	+	0	1.0	1.0
chr16	89845209	89845258	-	0	1.0	1.0
chr5	162940561	162940675	+	0	1.0	1.0
chr4	122776644	122776716	-	0	1.0	1.0
chr8	92032385	92032491	-	0	1.0	1.0
chr18	72178048	72178248	+	0	1.0	0.87109375
chr3	126222838	126222926	-	0	0.833333333333	0.833333333333
chr2	186903058	186903159	-	0	1.0	1.0
chr6	41767568	41767676	-	0	1.0	1.0
chr12	57595563	57595688	+	0	1.0	1.0
chr18	60025481	60025574	+	0	1.0	1.0
chr6	88272420	88272503	-	0	1.0	1.0
chr5	157178398	157178537	+	0	1.0	1.0
chr17	76113549	76113725	-	0	0.953703703704	0.972451790634
chr16	69356463	69356603	+	0	1.0	1.0
chr12	121711859	121712388	-	0	0.7	0.953642384106
chr19	36518034	36518173	-	0	1.0	1.0
chr3	135980794	135980907	+	0	0.986440677966	0.996996996997
chr9	35739312	35739416	-	0	1.0	1.0
chr2	200803656	200803793	-	0	1.0	1.0
chr6	33415620	33415710	+	0	1.0	1.0
chr1	236754147	236754254	-	0	1.0	1.0
chr22	32162571	32162654	+	0	0.958333333333	0.875
chr8	145537509	145537717	+	0	1.0	1.0
chr6	32944339	32945347	+	0	1.0	1.0
chr17	40469200	40469242	-	0	0.998820754717	0.998774509804
chr7	148863250	148863376	+	0	1.0	1.0
chr12	113823017	113823088	+	0	1.0	1.0
chr8	96053798	96053854	+	0	1.0	1.0
chr19	36213897	36214176	+	0	1.0	1.0
chr3	184966202	184966305	-	0	0.965517241379	0.99
chr3	9945081	9945096	+	0	0.496453900709	0.503496503497
chr4	74285224	74285356	+	0	0.999793251737	0.999663824866
chr10	75526812	75526928	+	0	1.0	1.0
chr16	11827838	11827935	-	1	0.992574257426	0.992366412214
chr5	65317150	65317213	+	0	1.0	1.0
chr3	53906411	53906551	-	0	1.0	1.0
chr10	7776885	7777054	+	0	0.999699284297	0.999714253057
chr12	112610475	112610665	-	0	1.0	1.0
chr1	35865083	35865177	+	0	1.0	1.0
chr12	121756304	121756411	-	0	1.0	1.0
chr2	262631	262786	-	0	0.289473684211	0.222222222222
chr6	144093395	144093594	+	0	1.0	1.0
chr6	32007323	32007424	+	0	1.0	1.0
chr22	30038191	30038274	+	0	1.0	1.0
chr9	96294437	96294611	+	0	0.979057591623	0.957446808511
chrX	85156089	85156193	-	0	1.0	1.0
chr12	105282811	105282955	-	0	1.0	1.0
chr19	2987896	2987972	+	0	1.0	1.0
chr16	71792711	71792824	-	0	1.0	1.0
chr8	124117528	124117704	+	0	1.0	1.0
chr17	35898426	35898522	-	0	1.0	1.0
chr5	74650881	74651039	+	0	0.964401294498	0.958955223881
chr20	57227129	57227143	+	1	1.0	1.0
chr20	46307420	46307548	-	0	1.0	1.0
chr17	59934419	59934592	-	0	1.0	1.0
chr22	21334309	21334413	+	0	1.0	1.0
chr3	49737905	49737997	+	0	1.0	1.0
chr7	100065175	100065223	-	0	0.991452991453	0.992481203008
chr2	220112384	220112479	+	0	0.99209486166	0.99577167019
chr4	2831220	2831874	+	0	0.988888888889	0.975806451613
chr11	63069801	63070015	+	0	0.6	0.25
chr1	70801741	70801782	-	0	0.985294117647	0.984375
chr12	26809230	26809481	-	0	1.0	1.0
chr18	32443934	32444026	+	0	0.0461538461538	1.0
chr2	201683478	201683624	+	0	1.0	1.0
chr17	7462941	7463019	+	0	0.444444444444	0.814814814815
chr6	88216100	88216166	+	0	1.0	1.0
chr17	73127276	73127376	-	0	1.0	1.0
chr7	44609614	44609727	-	0	1.0	0.931263858093
chr3	171969050	171969331	+	0	1.0	1.0
chr16	2376414	2376493	-	0	1.0	1.0
chr1	150532237	150532381	+	0	1.0	1.0
chr15	22840244	22840340	+	0	1.0	1.0
chr1	17914941	17914974	+	0	1.0	1.0
chr1	2132489	2132664	-	0	1.0	1.0
chr17	65147162	65147340	-	0	1.0	1.0
chr2	74758038	74758232	+	0	1.0	1.0
chr17	40266237	40266300	-	0	1.0	1.0
chr3	195416210	195416309	+	1	0.857142857143	0.818181818182
chr3	39141796	39141945	-	0	1.0	1.0
chr1	26127534	26127651	+	0	1.0	1.0
chr14	99959851	99959932	+	0	1.0	1.0
chr6	30893321	30893496	+	0	1.0	1.0
chr19	17599657	17599748	+	0	0.918032786885	0.909090909091
chr15	84871622	84871772	-	0	0.98	1.0
chr12	31237517	31237603	+	0	0.961538461538	0.973684210526
chr8	71495885	71496028	-	0	0.99609375	0.997607655502
chr9	128122807	128123004	+	0	1.0	1.0
chr17	1564905	1565084	-	0	0.996941896024	0.997297297297
chr16	4945262	4945408	-	0	1.0	1.0
chr6	142691307	142691365	+	0	0.994675186368	0.00371287128713
chr13	73428195	73428293	+	0	1.0	1.0
chr4	44692734	44692877	+	0	1.0	1.0
chr16	3801727	3801807	-	0	1.0	1.0
chr15	75133746	75133850	-	0	0.987654320988	1.0
chr17	29185179	29185341	+	0	1.0	1.0
chrX	44879855	44879975	+	0	1.0	1.0
chr5	31515561	31515671	-	0	0.6	0.461538461538
chr5	112337264	112337371	+	0	1.0	1.0
chr1	197059060	197059214	-	0	1.0	1.0
chr10	116710853	116710908	+	0	1.0	1.0
chr1	7870498	7870648	+	0	1.0	0.45
chr20	42302446	42302539	+	0	0.785714285714	0.916666666667
chr6	39881061	39881172	-	0	0.892857142857	0.911764705882
chr20	31016128	31016225	+	0	1.0	1.0
chr12	58220129	58220185	-	0	0.957281553398	0.956607495069
chr7	29105639	29105737	-	0	1.0	1.0
chr16	30093805	30093855	+	0	1.0	1.0
chr7	151835881	151835989	-	0	1.0	1.0
chr11	34093273	34093335	+	0	1.0	1.0
chr1	229661683	229661863	-	0	0.994413407821	0.969696969697
chr3	184101311	184101430	+	0	0.9921875	0.991596638655
chr11	124972028	124972247	-	0	0.136363636364	0.8
chr12	57917812	57918199	+	0	1.0	1.0
chr22	18910628	18910692	-	0	1.0	1.0
chr7	128802235	128802362	+	0	1.0	1.0
chr5	79797611	79797736	+	0	1.0	1.0
chr16	5125399	5125537	+	0	0.0279069767442	0.995689655172
chr13	48954189	48954220	+	0	1.0	1.0
chr2	38903054	38903208	+	0	0.987068965517	0.991596638655
chr20	33233079	33233138	-	0	0.980281690141	0.976149914821
chr17	29559718	29559899	+	0	1.0	1.0
chr4	15589439	15589552	+	0	1.0	1.0
chr14	95599652	95599840	-	0	1.0	1.0
chr5	179228554	179228719	-	0	0.0135869565217	1.0
chr17	59946395	59946500	-	0	1.0	1.0
chr6	110499801	110499945	-	0	0.464285714286	0.48275862069
chr22	19841966	19842062	-	0	1.0	1.0
chr3	48810388	48810541	-	0	1.0	1.0
chr11	33360896	33361080	+	0	1.0	1.0
chr3	101086674	101086855	-	0	1.0	1.0
chr16	27659925	27660056	+	0	0.921568627451	0.9
chr5	33462011	33462111	+	0	1.0	1.0
chr20	32266007	32266159	-	0	1.0	1.0
chr13	52345957	52346047	-	0	0.871794871795	0.827586206897
chr2	232321712	232321835	-	1	1.0	1.0
chr12	109281226	109281340	+	0	1.0	1.0
chr13	51523599	51523641	+	0	1.0	1.0
chr3	46620722	46620856	+	0	1.0	1.0
chr7	99722055	99722254	+	0	0.0454545454545	1.0
chr5	176798351	176798397	+	0	1.0	1.0
chr16	31504299	31504369	-	0	0.940476190476	0.972972972973
chr5	33453394	33453517	+	0	1.0	1.0
chr14	50318525	50318593	-	0	1.0	1.0
chr19	13259843	13259905	-	0	0.993348115299	0.99377593361
chr6	121629122	121629247	-	0	1.0	1.0
chr21	46925752	46925880	+	0	0.826347305389	1.0
chr17	7228230	7228299	-	0	1.0	0.0597014925373
chr8	101245639	101245765	+	0	1.0	1.0
chr3	42226177	42226293	+	0	0.994152046784	0.991803278689
chr1	168200752	168200838	+	0	0.866666666667	0.942857142857
chr22	42524786	42524946	-	0	1.0	1.0
chr4	152147199	152147238	-	0	0.970588235294	0.984924623116
chr19	11348317	11348455	-	0	1.0	1.0
chr14	74439587	74439727	-	0	1.0	1.0
chr17	41165284	41165396	+	0	1.0	0.637795275591
chr6	167369585	167369679	-	0	0.944827586207	0.996224634261
chr7	23004034	23004150	-	0	1.0	1.0
chr4	113544973	113545032	-	0	1.0	1.0
chr7	100481691	100481860	+	0	1.0	1.0
chr19	13015306	13015480	-	0	1.0	1.0
chr16	69783462	69783533	-	0	0.998641304348	0.999287749288
chr5	179048243	179048398	-	0	1.0	1.0
chr1	19500813	19500941	-	0	1.0	1.0
chr12	131476782	131476937	+	0	1.0	1.0
chr19	3759559	3759598	-	0	1.0	1.0
chr5	133953882	133954003	-	0	0.00836820083682	0.00420168067227
chr1	110590164	110590238	+	0	1.0	1.0
chr22	38493039	38493185	-	0	1.0	1.0
chrX	46508121	46508232	-	0	1.0	1.0
chr11	119052803	119053054	+	0	1.0	1.0
chr1	109815262	109815350	+	0	1.0	1.0
chr5	14485178	14485355	+	0	1.0	1.0
chr2	190595221	190595327	+	0	0.2	0.2
chr19	36236026	36236113	-	0	0.482142857143	0.952380952381
chr14	50140841	50140934	-	0	1.0	1.0
chr17	74719854	74720140	-	0	0.988636363636	0.99537037037
chr9	5812125	5812217	-	0	1.0	1.0
chr9	2077629	2077776	+	0	1.0	1.0
chr15	57743698	57743799	+	0	1.0	1.0
chr16	1836538	1837832	+	0	1.0	1.0
chr22	21082062	21082152	-	0	1.0	1.0
chr7	97862139	97862284	-	0	1.0	1.0
chr11	46750214	46750270	+	2	1.0	0.00791459598748
chr3	123665650	123666166	-	0	1.0	0.915492957746
chr2	37513320	37513512	-	0	1.0	1.0
chr12	53607280	53607484	-	0	1.0	1.0
chr7	139102284	139102475	+	0	1.0	1.0
chrX	128894488	128894557	+	0	1.0	1.0
chr10	3199122	3199256	-	0	1.0	1.0
chr3	8665235	8665342	-	0	1.0	0.871475953566
chr2	68274305	68274447	-	0	0.0140186915888	0.996376811594
chr9	108126836	108127001	+	0	1.0	1.0
chr10	50684261	50684356	-	0	1.0	1.0
chr15	101120649	101121150	-	0	1.0	1.0
chr19	54968926	54969027	+	0	1.0	1.0
chr6	43600931	43601052	+	0	1.0	1.0
chr9	35680110	35680136	+	0	0.998245614035	0.997995991984
chr8	91054956	91055028	+	0	1.0	1.0
chr6	161508720	161508986	+	0	1.0	1.0
chr17	80047126	80047260	-	0	1.0	1.0
chr15	28359758	28359948	-	0	1.0	1.0
chr7	128387607	128388421	+	0	0.000992063492063	0.0204280155642
chr19	10291026	10291245	-	0	0.954545454545	1.0
chr6	139251114	139251235	-	0	1.0	1.0
chr11	62374430	62374571	-	0	1.0	1.0
chr20	39744011	39744079	+	0	1.0	1.0
chr2	96546175	96546247	-	0	1.0	1.0
chr7	104747809	104748372	+	0	1.0	1.0
chr3	187003613	187003844	-	0	0.948051948052	0.977358490566
chr21	42802460	42802535	+	0	1.0	1.0
chr7	155503897	155504149	+	0	0.4375	1.0
chr18	9122511	9122679	+	0	1.0	1.0
chr3	126219538	126219717	-	0	1.0	1.0
chr14	100741035	100741095	+	0	0.996124031008	0.995475113122
chr5	37379591	37379656	+	0	1.0	1.0
chr3	156874796	156874872	-	0	0.562376237624	0.00522875816993
chr3	10268055	10268117	+	0	0.992700729927	0.992857142857
chrX	154019258	154019343	-	0	1.0	1.0
chr1	2493216	2493254	+	0	0.733333333333	0.912547528517
chr3	185775212	185775280	-	0	1.0	1.0
chr5	178032826	178032866	-	0	0.0325581395349	0.0588235294118
chr3	132347184	132347290	-	0	1.0	1.0
chr12	6657231	6657323	-	0	0.266666666667	1.0
chr21	18924067	18924271	+	0	0.997076023392	0.996774193548
chr1	153724755	153724884	+	0	0.963636363636	0.964912280702
chrX	41712368	41712480	-	0	1.0	1.0
chr12	6859343	6859932	-	0	0.999107142857	0.998930481283
chr7	151071183	151071329	+	0	0.886075949367	0.12962962963
chr7	5015932	5016067	+	0	1.0	1.0
chr19	35502378	35502458	+	0	1.0	1.0
chr1	224475477	224475695	-	0	1.0	1.0
chr12	77256590	77256739	-	0	0.027027027027	0.027027027027
chr11	67957384	67957619	-	0	0.923076923077	0.981651376147
chr2	86397872	86397967	-	0	0.735	1.0
chr16	67913490	67913677	+	0	1.0	1.0
chr2	27680708	27680843	-	0	1.0	1.0
chr6	44107204	44107346	+	0	1.0	1.0
chr10	112057325	112057503	-	0	0.115384615385	1.0
chr12	117627032	117627167	-	0	1.0	1.0
chr7	100276021	100276237	+	0	1.0	1.0
chr12	6675695	6675783	-	0	0.988636363636	1.0
chr14	59820594	59820682	+	0	1.0	1.0
chr4	2825122	2825300	+	0	0.0205479452055	0.0202702702703
chr11	73933357	73933414	+	0	0.986666666667	0.992592592593
chr1	51926763	51926822	-	0	1.0	1.0
chr4	122731122	122731254	+	0	0.994350282486	0.986842105263
chr10	75553346	75553477	+	0	1.0	0.989795918367
chr19	36123979	36124154	+	0	0.606666666667	0.955555555556
